# m1_source_msun	m2_source_msun	lambda_1	lambda_2  (run IMRPhenomPv2NRT_lowSpin_posterior, z=0.0099)
1.436780e+00	1.292062e+00	4.922096e+01	6.835153e+02
1.402068e+00	1.323343e+00	2.342543e+02	2.946422e+02
1.444153e+00	1.285771e+00	1.036932e+03	5.287635e+02
1.478068e+00	1.256807e+00	5.980145e+02	7.507176e+00
1.431742e+00	1.296670e+00	2.172250e+02	1.511367e+03
1.402048e+00	1.323358e+00	3.587289e+02	6.758555e+01
1.471783e+00	1.262291e+00	2.928956e+02	3.937733e+02
1.572917e+00	1.184374e+00	6.010469e+02	3.829149e+01
1.622906e+00	1.150155e+00	1.774472e+02	4.569466e+02
1.531490e+00	1.214882e+00	6.200390e+02	1.077291e+02
1.454966e+00	1.276344e+00	6.888105e+01	5.090785e+02
1.469537e+00	1.264036e+00	4.485793e+02	1.300932e+03
1.427710e+00	1.300032e+00	6.689799e+02	4.632328e+02
1.681066e+00	1.113304e+00	5.132735e+02	1.682671e+02
1.681487e+00	1.113089e+00	2.312688e+01	2.256941e+03
1.634602e+00	1.142623e+00	6.051995e+02	1.995817e+02
1.536930e+00	1.210853e+00	3.803215e+02	8.609959e+02
1.397263e+00	1.328068e+00	3.410295e+02	2.119213e+02
1.388763e+00	1.336331e+00	4.494530e+02	8.869346e+02
1.579581e+00	1.179714e+00	2.011123e+02	7.133421e+02
1.470420e+00	1.263459e+00	1.734150e+01	1.960857e+03
1.369399e+00	1.354792e+00	1.229706e+02	5.419534e+02
1.378447e+00	1.345967e+00	7.924211e+02	1.258671e+02
1.393385e+00	1.331817e+00	5.778317e+01	5.366070e+02
1.560735e+00	1.193100e+00	6.297894e+01	1.301275e+03
1.441616e+00	1.287701e+00	5.606662e+02	5.649829e+02
1.409972e+00	1.316349e+00	4.570212e+02	6.327522e+01
1.534469e+00	1.212606e+00	3.855292e+02	1.038709e+03
1.385751e+00	1.338791e+00	5.230112e+02	2.741699e+02
1.488223e+00	1.248540e+00	2.525166e+02	2.134115e+02
1.635281e+00	1.141999e+00	9.697904e+01	1.835141e+02
1.516987e+00	1.225790e+00	3.392938e+02	6.886966e+01
1.409237e+00	1.316808e+00	6.349097e+01	3.778659e+02
1.420794e+00	1.306215e+00	2.962669e+02	1.176357e+02
1.473877e+00	1.260432e+00	5.627733e+00	6.947124e+02
1.508371e+00	1.232624e+00	2.434344e+02	1.209850e+02
1.370350e+00	1.354091e+00	1.373628e+03	2.196878e+02
1.366605e+00	1.357663e+00	2.944062e+02	8.858853e+02
1.537692e+00	1.210033e+00	4.296777e+02	6.911496e+02
1.429747e+00	1.298348e+00	5.281795e+02	1.918434e+02
1.390309e+00	1.334588e+00	3.494430e+01	4.764511e+02
1.442629e+00	1.287047e+00	5.031777e+02	3.741647e+02
1.446199e+00	1.283624e+00	8.695947e+01	2.519476e+02
1.514547e+00	1.227671e+00	1.134825e+02	1.024029e+03
1.378556e+00	1.345923e+00	5.175626e+01	8.172625e+02
1.478938e+00	1.256190e+00	3.432995e+01	1.309159e+03
1.366288e+00	1.357964e+00	6.648459e+02	8.759346e+01
1.445164e+00	1.284812e+00	8.451409e+02	1.237795e+03
1.521047e+00	1.222869e+00	1.564561e+02	5.840274e+02
1.461157e+00	1.270952e+00	2.467642e+02	2.370122e+02
1.478461e+00	1.256547e+00	1.832618e+02	1.118007e+03
1.500401e+00	1.238787e+00	2.416614e+02	1.883067e+02
1.657291e+00	1.127886e+00	2.643958e+02	7.321488e+02
1.520208e+00	1.223263e+00	2.223284e+02	9.804403e+02
1.503948e+00	1.236104e+00	2.042340e+02	4.890980e+02
1.435805e+00	1.293290e+00	1.310923e+03	3.390019e+02
1.463002e+00	1.269654e+00	4.699506e+02	9.137770e+02
1.494358e+00	1.243670e+00	5.003444e+02	3.635666e+02
1.406222e+00	1.319359e+00	1.049072e+02	2.008536e+02
1.501749e+00	1.237800e+00	7.018642e+02	1.302439e+02
1.439767e+00	1.289598e+00	6.279983e+02	4.375903e+02
1.484941e+00	1.251420e+00	6.860034e+02	2.109491e+02
1.373251e+00	1.350904e+00	1.709076e+02	3.305650e+02
1.504652e+00	1.235530e+00	5.902118e+02	6.293711e+02
1.565956e+00	1.189500e+00	1.612281e+02	1.815407e+03
1.410640e+00	1.315706e+00	5.794344e+02	5.901339e+02
1.518257e+00	1.225100e+00	8.910897e+02	5.717115e+02
1.468512e+00	1.264840e+00	1.075556e+02	3.072824e+02
1.541019e+00	1.207555e+00	2.395332e+02	2.675917e+01
1.508879e+00	1.231973e+00	6.314338e+00	6.393917e+02
1.472774e+00	1.261441e+00	5.904579e+02	4.716493e+02
1.587281e+00	1.174114e+00	1.013581e+02	1.990859e+02
1.430021e+00	1.298094e+00	7.547727e+02	8.575357e+01
1.485834e+00	1.250692e+00	8.025053e+01	1.934931e+03
1.609735e+00	1.159099e+00	6.940699e+02	3.123652e+02
1.544697e+00	1.204974e+00	4.287150e+02	1.088954e+03
1.390869e+00	1.333886e+00	1.173041e+02	4.149369e+02
1.440145e+00	1.289438e+00	6.896274e+01	2.112379e+03
1.416072e+00	1.310494e+00	4.532692e+02	2.353307e+02
1.376385e+00	1.348014e+00	6.780890e+02	4.740127e+02
1.371649e+00	1.353083e+00	1.109363e+03	2.034308e+02
1.482155e+00	1.253445e+00	2.308610e+02	2.929278e+02
1.575057e+00	1.183202e+00	3.782318e+02	1.776772e+03
1.467360e+00	1.265881e+00	1.040295e+03	3.208753e+01
1.416367e+00	1.310404e+00	2.884493e+02	1.545882e+02
1.516586e+00	1.226077e+00	2.676301e+01	6.218932e+02
1.464721e+00	1.268097e+00	2.227642e+02	1.232847e+03
1.372070e+00	1.352014e+00	9.780635e+01	3.097907e+02
1.406360e+00	1.319513e+00	1.430156e+02	1.082944e+03
1.374945e+00	1.349415e+00	8.004394e+02	1.678742e+02
1.449972e+00	1.280661e+00	7.095085e+01	4.647046e+02
1.501995e+00	1.237435e+00	3.255691e+02	8.111057e+00
1.449492e+00	1.280801e+00	2.174591e+02	5.280081e+02
1.520914e+00	1.222879e+00	1.690608e+02	9.467437e+02
1.510104e+00	1.231294e+00	1.281693e+02	1.109610e+03
1.422974e+00	1.304503e+00	7.577699e+02	4.457569e+02
1.523559e+00	1.220983e+00	6.074309e+02	5.472867e+00
1.395850e+00	1.329369e+00	1.925561e+01	3.818152e+02
1.398188e+00	1.326973e+00	3.606800e+02	4.363378e+00
1.485990e+00	1.250287e+00	1.246282e+02	3.415851e+02
1.497687e+00	1.240891e+00	2.716342e+02	2.850790e+02
1.388940e+00	1.335844e+00	2.307892e+00	9.440697e+02
1.367602e+00	1.356677e+00	2.303715e+02	1.575200e+02
1.544801e+00	1.204880e+00	8.762110e+02	5.231924e+01
1.485426e+00	1.251028e+00	8.580200e+02	3.743091e+01
1.375101e+00	1.349304e+00	6.771054e+02	1.372258e+03
1.411047e+00	1.315450e+00	1.457046e+03	1.990265e+02
1.471459e+00	1.262339e+00	4.098373e+02	3.492045e+02
1.514463e+00	1.227874e+00	1.182811e+02	1.326955e+03
1.707189e+00	1.097442e+00	5.055650e+00	1.309201e+03
1.447690e+00	1.282575e+00	1.971832e+01	4.188158e+02
1.437390e+00	1.291491e+00	7.769856e+01	5.632350e+02
1.496105e+00	1.242527e+00	2.295630e+02	8.109010e+02
1.376179e+00	1.348261e+00	2.520361e+02	7.463141e+02
1.370843e+00	1.353423e+00	5.875635e+01	5.974407e+02
1.505236e+00	1.235148e+00	5.543725e+02	5.119795e+02
1.422049e+00	1.305014e+00	1.116560e+01	1.119812e+03
1.408148e+00	1.317748e+00	2.206323e+02	4.119449e+02
1.383337e+00	1.341183e+00	2.732088e+01	5.423211e+02
1.447206e+00	1.283244e+00	6.379822e+02	6.219985e+02
1.526986e+00	1.217933e+00	4.440364e+02	7.429077e+01
1.424630e+00	1.302849e+00	6.688230e+02	6.703560e+00
1.469904e+00	1.263554e+00	3.835499e+02	5.501349e+02
1.495512e+00	1.243039e+00	6.288228e+02	1.016835e+03
1.412082e+00	1.314512e+00	2.655997e+02	1.464819e+03
1.576299e+00	1.182003e+00	2.410701e+02	3.100954e+02
1.374334e+00	1.350103e+00	1.174972e+02	8.588566e+02
1.560581e+00	1.193279e+00	4.505548e+02	1.765917e+02
1.434998e+00	1.293473e+00	1.035263e+02	3.718793e+02
1.420526e+00	1.306926e+00	9.523811e+02	5.809987e+02
1.396789e+00	1.328441e+00	7.796706e+02	5.960481e+02
1.544526e+00	1.204981e+00	4.297358e+02	4.801104e+02
1.526162e+00	1.218620e+00	3.708625e+02	1.001538e+03
1.543598e+00	1.205595e+00	1.820064e+02	2.136401e+02
1.564131e+00	1.190749e+00	2.038677e+02	1.278661e+03
1.520778e+00	1.222816e+00	1.940538e+02	1.010074e+02
1.515908e+00	1.226774e+00	5.272964e+02	5.442499e+02
1.367415e+00	1.357005e+00	1.138670e+03	5.667374e+02
1.444319e+00	1.285449e+00	7.994986e+02	3.292467e+02
1.535112e+00	1.212123e+00	5.142487e+02	7.640471e+02
1.366266e+00	1.358325e+00	1.309889e+03	3.913837e+02
1.543452e+00	1.205634e+00	3.317487e+02	2.234798e+02
1.542976e+00	1.206311e+00	1.442696e+02	1.989956e+03
1.370783e+00	1.353526e+00	4.102967e+01	3.731656e+02
1.388191e+00	1.336466e+00	1.285991e+00	7.071973e+02
1.419642e+00	1.307223e+00	4.471376e+01	6.004329e+02
1.413362e+00	1.313201e+00	5.387749e+02	1.110977e+03
1.363916e+00	1.360422e+00	5.471325e+02	2.258660e+02
1.392030e+00	1.333225e+00	9.988831e+02	7.667520e+01
1.606703e+00	1.160889e+00	1.021982e+02	1.521649e+02
1.519095e+00	1.224363e+00	7.459354e+02	3.209404e+01
1.519115e+00	1.224454e+00	5.050805e+02	1.464432e+01
1.563367e+00	1.191166e+00	3.815210e+02	2.195017e+02
1.493712e+00	1.244318e+00	1.630148e+02	6.963179e+02
1.408230e+00	1.317817e+00	3.654684e+02	5.994798e+02
1.376234e+00	1.348142e+00	1.169340e+03	2.485644e+02
1.584973e+00	1.175624e+00	2.762332e+02	8.414754e+01
1.536275e+00	1.210847e+00	2.794774e+01	1.512695e+02
1.580442e+00	1.179127e+00	6.035236e+01	2.297875e+03
1.372735e+00	1.351643e+00	3.339376e+02	2.201255e+02
1.383653e+00	1.340902e+00	3.139002e+02	6.841102e+02
1.454571e+00	1.276760e+00	3.675937e+02	1.639094e+02
1.438906e+00	1.289843e+00	1.755739e+02	2.666767e+01
1.477954e+00	1.257102e+00	4.660365e+02	8.690327e+02
1.606974e+00	1.160865e+00	9.574393e+01	1.528266e+03
1.473622e+00	1.260649e+00	2.567676e+02	2.649051e+02
1.433682e+00	1.294738e+00	2.829101e+02	6.416368e+02
1.516316e+00	1.226561e+00	3.844890e+02	1.355020e+03
1.419503e+00	1.307343e+00	2.942051e+02	1.395145e+02
1.460974e+00	1.271323e+00	2.117706e+02	1.282933e+03
1.374003e+00	1.350483e+00	4.798082e+02	3.779681e+01
1.436191e+00	1.292691e+00	5.329885e+02	5.545765e+02
1.564691e+00	1.190119e+00	8.315675e+01	4.565952e+02
1.369035e+00	1.354949e+00	7.128606e+01	3.176567e+02
1.610282e+00	1.158589e+00	1.451194e+02	6.980354e+02
1.688389e+00	1.108640e+00	2.192792e+02	2.052190e+02
1.459949e+00	1.271858e+00	2.043183e+02	1.884034e+01
1.380383e+00	1.343988e+00	1.453030e+02	2.789222e+02
1.379288e+00	1.345199e+00	4.945000e+02	9.626689e+01
1.384378e+00	1.340205e+00	7.109766e+02	7.975999e+02
1.461854e+00	1.270651e+00	1.279823e+03	4.097004e+02
1.450857e+00	1.279740e+00	6.536662e+02	3.225904e+02
1.513442e+00	1.228820e+00	8.279646e+02	6.858704e+02
1.398065e+00	1.327448e+00	8.598455e+02	6.959984e+02
1.487445e+00	1.249251e+00	2.326245e+02	7.931865e+01
1.596764e+00	1.167995e+00	8.289564e+02	2.925688e+02
1.433255e+00	1.295393e+00	1.158585e+03	1.219517e+03
1.538237e+00	1.209574e+00	9.115385e+01	4.255302e+02
1.743484e+00	1.076665e+00	8.686805e+01	3.146741e+02
1.446371e+00	1.283466e+00	3.069464e+02	1.023575e+02
1.598037e+00	1.166916e+00	3.884886e+02	9.829706e+02
1.552641e+00	1.199051e+00	1.351218e+02	6.209709e+02
1.800625e+00	1.045887e+00	1.437279e+02	6.950139e+01
1.427302e+00	1.300409e+00	3.933818e+02	1.841329e+02
1.523799e+00	1.220621e+00	9.986214e+01	1.329719e+03
1.385955e+00	1.338691e+00	7.307237e+02	1.300343e+03
1.471677e+00	1.262394e+00	8.311030e+02	5.735004e+01
1.518458e+00	1.224854e+00	1.302031e+02	2.919715e+03
1.492398e+00	1.245303e+00	2.192683e+02	3.618575e+02
1.364913e+00	1.359265e+00	5.514093e+02	2.289466e+01
1.559403e+00	1.194385e+00	7.896117e+01	3.735917e+03
1.484943e+00	1.251248e+00	3.840874e+01	2.242315e+02
1.448609e+00	1.281775e+00	1.582315e+02	3.458390e+02
1.456475e+00	1.275006e+00	1.088359e+02	3.561309e+02
1.366384e+00	1.358106e+00	2.278771e+02	1.168925e+03
1.370216e+00	1.354358e+00	5.618198e+01	1.271743e+03
1.436541e+00	1.292225e+00	3.212625e+02	8.608063e+02
1.736200e+00	1.080683e+00	5.410503e+01	5.822938e+02
1.402377e+00	1.323061e+00	6.780838e+01	2.043837e+02
1.525926e+00	1.218894e+00	1.092786e+02	2.903940e+02
1.621914e+00	1.150702e+00	3.613855e+02	1.071541e+03
1.375988e+00	1.348341e+00	7.174051e+01	4.546240e+02
1.536290e+00	1.210887e+00	1.874081e+02	1.714343e+01
1.391115e+00	1.333734e+00	9.361867e+01	1.071460e+03
1.490184e+00	1.247248e+00	1.776039e+02	1.435290e+03
1.425282e+00	1.302231e+00	3.647291e+02	1.391288e+02
1.452887e+00	1.278063e+00	4.223070e+02	7.800413e+01
1.411656e+00	1.314556e+00	2.990956e+02	1.528154e+02
1.438097e+00	1.290880e+00	5.816213e+02	9.866354e+02
1.383290e+00	1.341480e+00	6.268168e+02	1.820057e+02
1.392676e+00	1.332301e+00	3.388669e+02	1.611542e+01
1.457782e+00	1.273769e+00	3.507844e+02	8.719289e+02
1.647253e+00	1.134470e+00	6.210446e+02	2.721639e+02
1.530103e+00	1.215877e+00	4.555222e+02	8.620313e+02
1.363669e+00	1.360515e+00	4.359693e+01	2.044431e+02
1.440338e+00	1.289289e+00	9.634089e+02	6.102265e+02
1.532801e+00	1.213582e+00	5.863497e+01	1.033853e+03
1.398207e+00	1.327518e+00	2.416213e+03	4.786551e+02
1.431073e+00	1.297195e+00	2.766173e+02	2.446547e+02
1.537039e+00	1.210542e+00	8.385993e+01	2.499755e+02
1.496210e+00	1.242332e+00	5.308132e+02	2.340527e+02
1.381557e+00	1.342897e+00	1.831290e+02	4.358234e+02
1.418476e+00	1.308549e+00	7.120853e+02	8.435221e+02
1.527648e+00	1.217631e+00	1.456469e+01	1.436398e+03
1.405623e+00	1.320239e+00	5.868692e+02	4.717047e+02
1.524210e+00	1.220515e+00	3.208089e+02	1.416207e+03
1.383809e+00	1.340781e+00	2.926335e+02	1.272855e+02
1.464567e+00	1.268229e+00	6.057920e+02	4.410564e+02
1.469071e+00	1.264292e+00	1.738049e+02	3.840026e+02
1.485614e+00	1.250965e+00	6.876315e+02	5.089399e+02
1.483804e+00	1.252195e+00	4.047941e+01	6.669439e+02
1.527354e+00	1.217803e+00	3.860571e+01	4.909463e+02
1.396077e+00	1.329055e+00	4.564824e+02	4.441784e-01
1.494773e+00	1.243305e+00	4.317598e+02	7.378927e+02
1.604081e+00	1.162790e+00	2.624635e+02	1.094132e+03
1.423957e+00	1.303500e+00	1.951824e+02	9.732518e+02
1.487004e+00	1.249802e+00	7.564161e+02	1.844538e+02
1.507205e+00	1.233533e+00	3.299080e+02	5.245601e+01
1.437483e+00	1.291467e+00	4.157227e+02	3.958527e+02
1.439655e+00	1.290047e+00	3.761771e+02	3.278516e+03
1.381059e+00	1.343478e+00	3.953667e+02	3.379608e+02
1.490768e+00	1.246590e+00	5.754256e+01	6.072782e+02
1.608247e+00	1.159909e+00	3.490452e+01	8.071708e+02
1.702137e+00	1.100525e+00	1.707888e+01	9.569736e+02
1.434835e+00	1.293827e+00	7.634668e+02	6.312430e+01
1.405736e+00	1.320020e+00	5.397038e+01	4.262281e+02
1.415716e+00	1.310965e+00	5.189598e+02	5.780423e+02
1.434597e+00	1.294196e+00	1.057258e+03	4.162939e+00
1.378648e+00	1.345655e+00	3.680192e+02	1.796111e+02
1.421221e+00	1.305913e+00	3.376137e+02	6.746638e+02
1.396419e+00	1.328663e+00	1.344137e+01	4.061006e+02
1.433065e+00	1.295299e+00	5.444936e+01	2.562879e+02
1.509269e+00	1.231829e+00	3.956123e+02	1.857060e+01
1.537449e+00	1.210128e+00	7.380195e+01	1.998001e+02
1.462783e+00	1.269696e+00	3.716906e+01	4.401827e+02
1.506390e+00	1.234198e+00	1.034094e+03	6.673851e+01
1.611499e+00	1.158045e+00	7.105967e+02	7.736641e+02
1.426055e+00	1.301566e+00	4.158379e+02	1.629471e+03
1.602772e+00	1.163613e+00	1.737002e+02	9.525969e+01
1.364315e+00	1.359980e+00	2.300287e+02	3.677853e+02
1.363112e+00	1.361060e+00	2.089211e+02	5.282503e+02
1.487564e+00	1.249088e+00	1.574423e+02	3.911577e+02
1.380543e+00	1.343997e+00	8.469778e+02	4.056655e+02
1.577406e+00	1.181357e+00	4.534351e+02	5.256474e+02
1.563328e+00	1.191169e+00	1.184786e+02	2.460773e+02
1.449184e+00	1.281038e+00	1.532291e+02	3.444303e+02
1.523909e+00	1.220521e+00	6.482344e+01	5.612346e+02
1.389267e+00	1.335451e+00	6.057838e+01	3.220889e+02
1.486410e+00	1.250149e+00	2.020717e+02	1.529473e+03
1.426156e+00	1.301333e+00	7.980598e-01	9.017193e+02
1.455608e+00	1.275675e+00	4.773297e+01	6.328661e+02
1.499913e+00	1.239263e+00	6.969130e+02	1.147138e+02
1.460243e+00	1.271643e+00	2.520513e+02	3.541280e+02
1.581393e+00	1.178256e+00	3.500445e+01	3.893442e+02
1.491658e+00	1.246097e+00	5.061344e+02	7.606148e+02
1.527985e+00	1.217345e+00	1.987450e+02	2.431129e+02
1.472767e+00	1.261396e+00	1.770485e+01	5.159959e+02
1.365268e+00	1.358996e+00	4.544742e+02	2.925112e+02
1.532936e+00	1.213887e+00	6.392085e+02	9.911863e+02
1.491273e+00	1.246082e+00	2.295481e+02	5.080612e+01
1.439676e+00	1.289599e+00	6.613330e+01	1.519777e+03
1.581058e+00	1.178684e+00	9.955532e+01	4.438499e+02
1.447207e+00	1.283012e+00	4.552404e+01	1.502033e+03
1.488972e+00	1.248142e+00	1.130656e+03	1.597618e+02
1.373684e+00	1.350789e+00	5.969186e+01	9.971825e+02
1.634817e+00	1.142244e+00	6.883014e+01	1.260292e+03
1.735784e+00	1.081125e+00	1.084508e+02	2.928703e+03
1.482981e+00	1.252718e+00	2.863180e+02	6.083985e+01
1.427775e+00	1.299958e+00	5.064106e+02	1.944544e+02
1.364944e+00	1.359222e+00	9.598729e+02	5.775778e+02
1.405206e+00	1.320714e+00	8.574020e+02	8.453670e+02
1.441474e+00	1.288010e+00	2.585645e+02	4.312628e+02
1.497149e+00	1.241548e+00	2.468154e+02	5.024100e+02
1.423161e+00	1.304117e+00	3.875184e+02	8.235380e+00
1.374473e+00	1.350042e+00	8.599035e+02	3.093600e+02
1.409299e+00	1.316651e+00	2.040453e+02	8.094275e+01
1.459888e+00	1.272141e+00	4.925403e+02	5.761008e+01
1.424956e+00	1.302644e+00	5.368820e+01	5.841552e+02
1.479183e+00	1.256131e+00	5.467087e+02	1.072079e+03
1.481932e+00	1.253777e+00	7.341367e+01	1.401459e+03
1.524792e+00	1.219704e+00	1.391926e+02	4.914542e+02
1.585270e+00	1.175735e+00	2.056938e+02	1.048092e+03
1.476384e+00	1.258168e+00	1.651467e+02	2.790766e+02
1.657767e+00	1.127507e+00	1.454443e+02	4.223284e+02
1.465193e+00	1.267610e+00	3.939455e+02	3.739557e+01
1.403771e+00	1.322071e+00	3.548181e+02	7.737985e+01
1.452574e+00	1.278407e+00	8.089914e+01	8.782702e+02
1.449563e+00	1.281062e+00	3.840212e+02	2.563067e+03
1.508080e+00	1.232881e+00	6.638903e+02	5.793327e+02
1.509792e+00	1.231444e+00	7.897647e+01	7.545555e+02
1.403362e+00	1.321893e+00	1.199897e+02	1.530821e+01
1.481020e+00	1.254481e+00	3.582235e+02	2.136951e+02
1.589023e+00	1.172932e+00	3.462922e+02	7.564359e+01
1.520593e+00	1.223062e+00	6.650143e+02	1.603244e+02
1.451537e+00	1.279365e+00	1.725661e+02	1.268557e+03
1.560241e+00	1.193570e+00	5.034659e+02	3.003190e+02
1.406196e+00	1.319675e+00	3.981468e+02	3.061805e+01
1.432052e+00	1.296327e+00	2.164140e+02	1.065718e+03
1.389928e+00	1.335107e+00	9.852644e+02	2.228152e+02
1.411165e+00	1.315129e+00	4.651369e+02	1.435320e+02
1.425917e+00	1.301653e+00	9.473017e+02	2.991689e+02
1.509188e+00	1.231913e+00	4.469108e+01	4.528159e+02
1.423782e+00	1.303585e+00	3.559977e+02	3.895947e+02
1.462940e+00	1.269523e+00	1.326394e+02	6.301150e+02
1.510822e+00	1.230725e+00	8.890886e+01	6.014155e+02
1.463650e+00	1.268775e+00	2.221735e+02	1.046744e+03
1.445277e+00	1.284637e+00	1.922121e+02	1.120348e+02
1.508081e+00	1.232799e+00	8.789321e+01	2.263464e+02
1.381312e+00	1.343549e+00	1.288035e+02	1.020795e+03
1.498235e+00	1.240681e+00	8.658763e+01	6.039185e+02
1.472991e+00	1.261215e+00	6.326606e+01	4.393792e+02
1.398980e+00	1.326453e+00	3.217556e+01	1.253583e+03
1.522486e+00	1.221648e+00	1.220041e+02	4.168794e+02
1.657533e+00	1.127720e+00	2.167299e+01	5.344749e+02
1.437231e+00	1.291451e+00	1.843747e+01	2.486113e+02
1.480965e+00	1.254519e+00	4.889919e+01	1.011030e+03
1.481044e+00	1.254541e+00	6.420495e+01	7.449658e+02
1.508800e+00	1.232340e+00	6.117763e+02	1.243787e+03
1.394825e+00	1.330461e+00	2.400427e+01	1.678236e+03
1.429961e+00	1.298078e+00	8.943047e+02	5.954724e+02
1.529477e+00	1.216276e+00	1.984420e+02	8.686154e+02
1.414060e+00	1.312560e+00	4.172724e+01	7.223228e+02
1.382194e+00	1.342584e+00	6.624197e+02	2.205544e+02
1.424587e+00	1.302831e+00	1.381086e+02	8.273161e+02
1.633925e+00	1.142827e+00	4.026442e+01	5.525220e+02
1.610928e+00	1.158259e+00	4.490422e+02	1.065319e+02
1.580863e+00	1.178865e+00	2.302380e+02	1.038639e+03
1.603333e+00	1.163175e+00	1.632843e+02	1.249881e+02
1.549764e+00	1.201083e+00	4.020107e+02	9.043832e+02
1.611965e+00	1.157289e+00	1.082066e+01	7.003989e+02
1.538671e+00	1.209360e+00	2.929081e+02	1.372018e+02
1.439075e+00	1.290097e+00	5.074142e+02	2.855032e+02
1.536292e+00	1.211008e+00	3.665426e+02	1.024344e+03
1.421164e+00	1.306088e+00	1.176671e+03	4.834809e+02
1.549511e+00	1.201187e+00	3.937345e+02	9.231989e+00
1.417146e+00	1.309707e+00	9.076744e+01	5.412241e+02
1.425438e+00	1.302222e+00	2.453899e+02	4.806091e+02
1.544014e+00	1.205313e+00	1.195404e+02	1.188363e+03
1.486118e+00	1.250324e+00	9.264936e+02	3.792049e+02
1.463398e+00	1.269269e+00	5.805360e+02	4.680435e+02
1.415043e+00	1.311687e+00	4.813785e+01	6.464713e+02
1.507458e+00	1.233321e+00	6.616786e+02	2.821754e+02
1.494997e+00	1.243051e+00	8.250876e+01	9.540801e+02
1.388003e+00	1.336853e+00	4.756342e+02	8.398354e+02
1.419745e+00	1.307359e+00	2.840755e+02	2.506252e+02
1.397580e+00	1.327746e+00	9.374759e+01	3.998435e+02
1.362638e+00	1.361477e+00	6.323867e+01	4.361011e+02
1.622578e+00	1.150337e+00	3.258700e+01	7.335889e+02
1.390929e+00	1.333830e+00	2.391667e+02	2.221968e+01
1.552822e+00	1.198851e+00	3.358819e+02	7.662642e+01
1.483131e+00	1.252706e+00	2.817397e+02	3.183734e+02
1.416094e+00	1.310492e+00	1.393150e+02	3.297418e+02
1.369043e+00	1.355149e+00	2.761160e+02	8.059213e+02
1.370221e+00	1.353824e+00	2.408085e+02	1.814322e+02
1.367405e+00	1.356704e+00	7.988282e+01	5.060466e+02
1.414952e+00	1.311505e+00	4.492167e+02	3.122934e+02
1.553723e+00	1.198331e+00	2.002526e+02	1.471953e+03
1.480470e+00	1.254726e+00	7.733228e+01	3.944728e+02
1.484012e+00	1.251776e+00	2.811296e+01	5.686502e+02
1.384951e+00	1.339926e+00	4.247912e+02	1.334668e+03
1.456153e+00	1.275383e+00	2.762004e+01	7.718819e+02
1.490577e+00	1.246780e+00	1.388768e+02	7.213764e+02
1.447823e+00	1.282517e+00	5.341725e+02	5.692566e+02
1.396131e+00	1.328897e+00	2.164419e+02	1.827385e+02
1.428698e+00	1.299403e+00	4.206139e+02	1.746751e+03
1.506392e+00	1.234044e+00	2.953294e+02	1.709834e+02
1.470780e+00	1.262772e+00	9.441832e+01	2.180162e+02
1.463959e+00	1.268750e+00	6.190886e+02	1.323423e+02
1.673073e+00	1.118088e+00	1.023634e+02	4.828374e+02
1.756905e+00	1.069210e+00	1.348462e+02	1.953042e+01
1.435545e+00	1.293228e+00	1.610287e+02	1.462992e+03
1.411001e+00	1.315270e+00	3.305443e+02	8.142400e+02
1.415062e+00	1.311423e+00	2.246398e+02	2.088448e+02
1.399578e+00	1.326041e+00	8.204324e+02	6.998911e+02
1.655904e+00	1.128932e+00	4.289120e+02	9.732106e+02
1.362569e+00	1.361644e+00	4.471626e+02	3.015270e+01
1.507144e+00	1.233508e+00	3.257286e+02	9.091936e+01
1.446171e+00	1.283939e+00	7.494955e+02	1.037798e+03
1.494263e+00	1.243812e+00	2.328068e+02	1.662358e+02
1.366579e+00	1.357818e+00	1.901658e+02	1.640122e+03
1.385859e+00	1.338961e+00	2.530991e+01	1.162753e+03
1.478678e+00	1.256453e+00	3.859353e+02	2.982095e+02
1.659756e+00	1.126557e+00	7.668854e+01	1.855948e+03
1.482694e+00	1.253140e+00	4.942049e+02	7.845658e+02
1.423640e+00	1.303653e+00	1.786657e+02	2.120165e+02
1.566587e+00	1.188991e+00	3.566104e+02	7.679523e+02
1.512589e+00	1.229338e+00	6.086149e+02	3.854544e+02
1.388113e+00	1.336796e+00	8.499850e+02	2.473349e+03
1.403306e+00	1.322567e+00	1.114103e+03	2.982181e+02
1.393593e+00	1.331409e+00	2.390431e+02	6.186360e+02
1.548589e+00	1.201873e+00	1.384731e+02	2.287098e+02
1.497394e+00	1.241162e+00	1.324971e+02	4.454329e+02
1.438051e+00	1.290928e+00	8.312178e+02	9.553587e+01
1.581763e+00	1.178426e+00	7.540160e+02	5.277947e+02
1.453556e+00	1.277553e+00	2.792621e+02	8.289110e+01
1.385980e+00	1.338864e+00	1.819996e+03	3.641428e+01
1.514421e+00	1.228031e+00	1.029649e+03	8.221115e+01
1.465264e+00	1.267460e+00	4.485132e+02	3.961281e+02
1.451147e+00	1.279738e+00	8.166737e+02	3.148901e+02
1.478578e+00	1.256482e+00	6.236799e+01	5.825375e+02
1.544555e+00	1.205175e+00	3.958095e+02	9.618794e+02
