1.412220714574230707e+00 8.438927235800775861e+00
1.377115357739641777e+00 7.764947406110609407e+00
1.480946359086809938e+00 9.212800710401953808e+00
1.364255548212827795e+00 9.426312577816680971e+00
1.408165397875128733e+00 8.574305267464914948e+00
1.511020471344036498e+00 9.805491882439602236e+00
1.466384817244290151e+00 1.018444575533325391e+01
1.488423240440809092e+00 9.998558967743267800e+00
1.488256936941368958e+00 9.369233409884614616e+00
1.405929610188135337e+00 9.100679189365131094e+00
1.432451219979636869e+00 1.006890239063818626e+01
1.409933492404388033e+00 1.159647870060551256e+01
1.406050529137054195e+00 9.931873327679621610e+00
1.440652834257786230e+00 1.110636900421003936e+01
1.421901606919283800e+00 9.321701067530760554e+00
1.404908917682407887e+00 1.129284898972100137e+01
1.421270758076753848e+00 1.037034679906446399e+01
1.462029436597485965e+00 9.396299914185892277e+00
1.385265890320945603e+00 9.430777551400774783e+00
1.450136152873108486e+00 9.133826109051627284e+00
1.446734458757840125e+00 9.486552484346221448e+00
1.440977038478891137e+00 9.848963812124855721e+00
1.527072687637888393e+00 1.179105876729291857e+01
1.489333680336370369e+00 1.051016413530735605e+01
1.425029153152449934e+00 9.946498233287847768e+00
1.429339300383329237e+00 1.153667993129129599e+01
1.429193401495848503e+00 9.549930798276808019e+00
1.273762656875331745e+00 9.957902272802835242e+00
1.450026995062665192e+00 8.974680971011480324e+00
1.417671275030949252e+00 1.035354763538210676e+01
1.484502240209284230e+00 1.080497954432794572e+01
1.560787646777163307e+00 1.100677002517193159e+01
1.376262377826569461e+00 8.438588962393335891e+00
1.475080080955871509e+00 1.033577602094513281e+01
1.343385460814229715e+00 8.624119323919913427e+00
1.350312839953299537e+00 9.490027564213939115e+00
1.370780276430826339e+00 1.125625269261613326e+01
1.450201045763462870e+00 9.955900827874577530e+00
1.397267147684974509e+00 9.679926994319593803e+00
1.439903418414639091e+00 8.386049566609486305e+00
1.462109636273414504e+00 9.759268248317976457e+00
1.403662963164387767e+00 9.342224855708550990e+00
1.531007552288738527e+00 1.002211489338878891e+01
1.402986131964963690e+00 9.232883007343804849e+00
1.360397880310803442e+00 9.764560144678227971e+00
1.497108002904786295e+00 8.634528315468164905e+00
1.283454940671446831e+00 9.286837843577957941e+00
1.458888300224852719e+00 9.833875986319874585e+00
1.454402275664614885e+00 1.039012709214120633e+01
1.335963994568697411e+00 1.153950132971044695e+01
