# m1_source_msun	m2_source_msun	lambda_1	lambda_2  (run C01:IMRPhenomPv2_NRTidal:LowSpin)
1.771237e+00	1.522865e+00	1.682685e+02	4.308341e+02
1.768158e+00	1.503041e+00	5.604787e+02	6.005919e+02
1.702717e+00	1.643910e+00	2.044637e+03	3.320260e+01
1.696080e+00	1.637857e+00	8.823486e+02	6.296826e+02
1.682044e+00	1.632420e+00	2.844627e+02	7.164077e+01
1.840247e+00	1.476934e+00	9.868510e+01	2.715736e+02
1.710027e+00	1.535284e+00	5.412647e+02	3.117914e+01
1.760995e+00	1.555116e+00	4.430599e+02	4.552535e+02
1.691692e+00	1.644742e+00	6.951362e+02	1.815698e+03
1.704286e+00	1.575393e+00	6.177138e+01	4.386683e+02
1.945903e+00	1.409600e+00	2.266037e+02	7.065581e+01
1.761679e+00	1.505931e+00	4.333354e+02	1.472873e+03
1.784091e+00	1.521250e+00	1.492497e+03	1.020830e+03
1.691930e+00	1.624718e+00	4.907540e+02	8.428237e+02
1.805911e+00	1.535837e+00	1.139966e+03	9.107216e+02
1.695599e+00	1.605447e+00	3.227510e+02	3.418978e+02
1.698300e+00	1.607471e+00	4.276637e+02	7.614267e+02
1.793557e+00	1.506626e+00	3.413606e+03	1.469327e+03
1.681953e+00	1.625775e+00	3.430519e+02	1.908073e+03
1.933108e+00	1.437311e+00	2.009938e+03	1.398852e+03
1.659657e+00	1.631615e+00	3.582133e+02	1.407717e+03
1.738074e+00	1.575222e+00	2.482800e+02	9.743947e+02
1.706931e+00	1.578568e+00	1.265797e+02	2.154658e+02
1.659338e+00	1.615034e+00	4.988162e+02	2.600178e+03
1.843091e+00	1.498897e+00	2.304897e+02	5.592563e+01
1.678644e+00	1.667741e+00	4.943131e+02	1.255333e+02
1.740822e+00	1.625785e+00	2.753602e+03	3.917038e+02
1.660494e+00	1.641066e+00	4.256030e+01	2.440102e+02
1.764019e+00	1.591930e+00	3.119529e+02	1.136725e+01
1.812212e+00	1.541268e+00	2.803508e+02	2.777808e+01
1.771321e+00	1.556901e+00	1.957939e+02	1.637321e+02
1.737259e+00	1.613414e+00	2.318686e+02	5.077450e+02
1.707797e+00	1.615268e+00	7.640655e+01	2.707046e+03
1.662463e+00	1.648146e+00	3.003174e+02	1.793730e+02
1.930442e+00	1.438082e+00	2.922162e+02	9.736193e+01
1.694361e+00	1.612631e+00	7.193959e+02	1.218682e+03
1.671120e+00	1.612383e+00	1.313838e+03	3.045140e+03
1.903750e+00	1.432308e+00	7.654438e+01	8.032222e+02
1.833861e+00	1.455597e+00	2.958835e+01	7.042948e+02
1.894918e+00	1.440083e+00	2.734441e+02	3.986817e+02
1.649288e+00	1.646223e+00	3.078831e+02	1.362700e+02
1.720886e+00	1.633875e+00	1.066431e+02	5.376233e+02
1.687013e+00	1.662667e+00	3.976804e+02	3.884004e+02
1.956020e+00	1.402887e+00	2.954215e+02	4.283523e+02
1.883867e+00	1.467937e+00	4.409313e+02	2.489263e+02
1.661973e+00	1.622959e+00	3.536206e+02	2.619618e+02
1.885305e+00	1.438166e+00	8.633875e+01	1.884462e+02
1.796561e+00	1.504825e+00	1.228821e+01	7.313532e+02
1.711277e+00	1.558384e+00	6.254627e+01	4.435145e+02
1.773858e+00	1.542906e+00	1.034226e+03	6.425393e+02
1.774286e+00	1.551065e+00	1.024959e+03	6.248919e+02
1.736428e+00	1.566769e+00	9.897660e+02	4.134839e+02
1.714994e+00	1.570230e+00	1.092540e+03	4.832764e+02
1.771767e+00	1.573921e+00	2.008745e+03	4.495043e+02
1.789996e+00	1.512897e+00	3.782528e+02	2.417190e+01
1.677826e+00	1.631407e+00	6.113616e+02	4.999431e+01
1.775169e+00	1.528509e+00	5.012819e+02	4.062249e+02
1.784638e+00	1.486501e+00	4.700277e+01	4.727726e+02
1.716953e+00	1.617228e+00	1.383105e+02	1.449948e+03
1.817472e+00	1.464046e+00	9.589323e+02	1.530645e+03
1.633557e+00	1.584990e+00	1.960335e+03	2.536232e+02
1.714374e+00	1.570208e+00	2.840568e+02	1.739534e+02
1.675956e+00	1.590226e+00	3.894392e+02	1.132145e+02
1.736922e+00	1.516905e+00	2.486375e+03	2.657885e+03
1.733477e+00	1.609661e+00	9.121078e+01	9.691514e+02
1.812456e+00	1.514545e+00	3.115596e+02	6.659667e+02
1.725156e+00	1.576237e+00	1.120451e+03	2.388788e+03
1.673714e+00	1.653983e+00	4.984406e+02	6.343659e+02
1.823530e+00	1.539634e+00	2.727797e+02	1.694473e+02
1.784201e+00	1.544041e+00	1.977698e+02	4.150819e+02
1.820100e+00	1.518150e+00	6.981389e+02	6.313188e+02
1.757751e+00	1.541089e+00	1.526567e+02	4.335883e+02
1.763768e+00	1.587182e+00	1.514844e+02	4.011481e+01
1.874371e+00	1.420489e+00	1.539561e+01	1.094396e+03
1.684889e+00	1.616126e+00	3.262717e+02	5.724086e+02
1.720473e+00	1.607770e+00	1.115937e+03	1.465440e+02
1.663870e+00	1.635169e+00	3.107281e+02	2.624924e+02
1.798902e+00	1.520414e+00	8.947784e+01	6.751068e+02
1.773356e+00	1.543699e+00	4.728322e+02	4.813113e+02
1.691664e+00	1.591784e+00	4.449547e+02	2.262477e+02
1.914881e+00	1.461066e+00	1.438249e+01	3.568832e+02
1.674548e+00	1.654454e+00	7.457350e+01	5.974133e+02
1.760206e+00	1.539793e+00	7.280894e+01	1.956375e+02
1.851133e+00	1.513447e+00	7.623540e+02	3.304762e+02
1.948941e+00	1.391178e+00	5.945084e+01	9.388223e+01
1.754700e+00	1.537160e+00	3.097069e+02	1.202679e+02
1.716510e+00	1.562298e+00	7.919584e+02	7.663228e+01
1.856743e+00	1.466383e+00	1.079149e+03	2.691159e+01
1.887793e+00	1.471060e+00	2.854807e+02	5.264651e+02
1.806922e+00	1.517186e+00	4.998640e+02	2.004228e+02
1.764041e+00	1.521454e+00	9.507150e+01	3.704980e+02
1.751214e+00	1.569885e+00	9.405702e+02	1.185060e+03
1.719500e+00	1.601411e+00	6.505857e+01	2.305373e+02
1.801186e+00	1.510404e+00	2.470609e+02	2.275119e+02
1.715888e+00	1.623434e+00	1.222370e+02	3.064401e+02
1.699295e+00	1.635345e+00	6.073763e+02	1.725271e+03
1.812056e+00	1.556408e+00	1.872918e+02	1.805045e+02
1.683977e+00	1.590724e+00	2.488098e+02	1.263338e+02
1.838605e+00	1.525834e+00	2.988094e+02	2.675277e+02
1.679319e+00	1.584716e+00	1.278033e+03	9.414924e+02
1.659542e+00	1.649380e+00	1.711946e+02	9.210972e+02
1.718268e+00	1.586578e+00	2.755950e+02	1.162184e+03
1.683933e+00	1.593514e+00	1.004889e+02	9.410416e+01
1.888262e+00	1.474775e+00	3.983505e+02	8.488973e+02
1.641442e+00	1.618138e+00	2.738168e+02	1.968702e+03
1.805695e+00	1.535548e+00	2.329327e+03	6.422061e+00
1.859621e+00	1.458956e+00	3.080363e+01	7.062642e+02
1.827720e+00	1.517590e+00	4.238056e+01	7.265424e+02
1.777099e+00	1.530995e+00	8.767906e+02	9.121662e+02
1.762352e+00	1.523097e+00	3.563441e+02	7.310616e+02
1.797058e+00	1.536280e+00	7.531406e+01	2.382151e+02
1.685711e+00	1.620822e+00	4.486734e+02	4.495224e+02
1.706474e+00	1.631103e+00	7.204312e+02	1.623288e+03
1.735549e+00	1.533869e+00	1.776323e+03	4.982338e+02
1.906118e+00	1.446714e+00	2.627856e+02	4.508013e+02
1.801203e+00	1.462038e+00	4.956486e+02	6.475193e+02
1.792261e+00	1.573291e+00	1.762394e+02	5.274228e+02
1.874863e+00	1.471812e+00	1.887760e+02	1.854370e+02
1.669717e+00	1.587894e+00	4.523591e+02	8.599761e+02
1.672484e+00	1.625400e+00	7.968116e+02	8.835120e+01
1.816793e+00	1.495711e+00	2.593037e+01	5.699842e+02
1.687161e+00	1.634565e+00	9.594686e+02	3.770421e+02
1.684218e+00	1.610454e+00	5.567310e+02	4.177009e+02
1.632872e+00	1.630585e+00	5.406270e+02	2.196346e+02
1.683365e+00	1.656987e+00	4.076232e+02	3.679615e+02
1.726325e+00	1.561602e+00	1.103808e+03	4.385567e+01
1.803689e+00	1.566615e+00	6.585640e+02	3.702749e+02
1.693412e+00	1.623589e+00	3.211587e+01	3.901821e+02
1.998909e+00	1.385830e+00	1.314826e+01	3.201841e+02
1.673683e+00	1.613806e+00	2.283639e+02	8.792726e+01
1.867754e+00	1.447701e+00	3.736275e+02	1.347229e+02
2.014328e+00	1.405646e+00	1.001313e+03	3.831908e+01
1.821802e+00	1.487312e+00	1.696747e+02	2.443568e+01
1.788431e+00	1.526516e+00	6.402736e+02	1.845888e+02
1.829025e+00	1.507313e+00	9.757974e+02	1.098697e+03
1.679956e+00	1.639137e+00	5.354106e+02	1.279416e+02
1.828961e+00	1.505566e+00	1.323296e+01	1.395780e+03
1.771762e+00	1.523950e+00	2.645643e+02	3.632645e+02
1.756450e+00	1.568591e+00	5.616689e+02	3.964697e+02
1.724930e+00	1.583524e+00	5.735160e+02	1.399200e+02
1.748548e+00	1.545418e+00	4.221366e+02	2.232438e+02
1.756451e+00	1.582935e+00	2.148421e+02	3.818728e+02
1.826130e+00	1.477187e+00	4.601367e+02	5.157891e+02
1.735450e+00	1.603272e+00	1.276157e+03	1.179454e+02
1.875141e+00	1.465986e+00	2.421216e+02	1.970279e+02
1.747064e+00	1.504911e+00	3.699008e+03	3.669982e+01
1.686347e+00	1.600142e+00	2.201037e+03	6.475078e+02
1.736258e+00	1.606318e+00	1.276712e+01	4.805325e+01
1.753143e+00	1.534611e+00	9.960875e+01	1.039205e+03
1.793800e+00	1.500459e+00	1.769977e+03	1.181217e+03
1.841416e+00	1.501656e+00	1.408533e+02	9.778968e+02
1.772854e+00	1.536686e+00	4.277526e+02	1.523158e+02
1.891992e+00	1.495277e+00	9.159357e+02	3.022670e+02
1.884456e+00	1.423373e+00	4.137368e+01	3.149135e+02
1.771092e+00	1.510927e+00	3.577493e+02	4.448727e+02
1.912760e+00	1.445350e+00	2.446944e+02	5.028966e+02
1.790278e+00	1.504512e+00	2.516160e+02	2.748577e+02
1.709397e+00	1.590739e+00	2.794397e+02	5.601969e+01
1.650633e+00	1.633081e+00	1.955308e+02	3.286127e+01
1.722137e+00	1.576036e+00	4.283519e+02	1.864694e+03
1.679283e+00	1.598062e+00	5.342610e+02	3.722864e+02
1.693771e+00	1.585407e+00	5.818737e+01	6.885749e+02
1.639522e+00	1.632438e+00	4.341658e+02	7.972660e+02
1.721052e+00	1.524799e+00	6.790291e+02	2.384512e+03
1.681039e+00	1.643474e+00	5.131937e+01	8.073030e+02
1.776034e+00	1.500109e+00	3.157625e+02	9.204122e+03
1.756103e+00	1.565062e+00	1.806110e+03	5.429852e+01
1.702104e+00	1.604862e+00	3.687112e+02	2.890278e+02
1.752251e+00	1.541759e+00	5.902480e+02	1.934675e+02
1.686486e+00	1.609019e+00	1.522519e+02	6.539875e+02
1.799349e+00	1.533855e+00	1.491780e+02	5.204305e+02
1.894536e+00	1.446528e+00	3.121777e+02	5.182326e+01
1.722673e+00	1.604062e+00	3.228241e+02	6.726855e+02
1.667271e+00	1.604795e+00	2.175095e+02	4.316269e+01
1.782155e+00	1.531936e+00	2.510401e+02	2.083769e+02
1.655070e+00	1.634733e+00	3.526507e+02	5.599444e+01
1.682785e+00	1.577220e+00	3.078040e+02	1.062024e+01
1.729039e+00	1.541563e+00	1.444902e+03	8.338005e+02
1.755184e+00	1.539493e+00	9.118194e+02	4.808029e+02
1.738072e+00	1.587047e+00	1.791687e+02	6.146941e+02
1.890300e+00	1.442669e+00	4.670350e+02	4.005991e+02
1.679713e+00	1.604045e+00	2.183399e+02	2.166535e+03
1.778692e+00	1.562641e+00	1.603450e+01	5.123376e+02
1.888817e+00	1.415069e+00	4.767766e+02	1.267804e+03
1.673293e+00	1.654700e+00	7.500516e+02	4.066384e+02
1.902525e+00	1.463130e+00	2.029458e+02	2.836817e+02
1.793591e+00	1.528386e+00	2.751176e+02	9.737902e+02
1.689974e+00	1.586445e+00	8.222238e+02	4.645424e+02
1.676670e+00	1.649177e+00	1.022879e+03	1.094243e+03
1.785885e+00	1.465550e+00	5.709551e+02	1.227099e+03
1.634188e+00	1.627820e+00	1.216544e+03	5.226753e+01
1.681488e+00	1.610143e+00	1.496404e+02	5.990371e+02
1.745555e+00	1.587426e+00	2.413799e+02	5.196964e+02
2.046735e+00	1.347456e+00	1.365608e+02	8.473554e+02
1.691588e+00	1.595937e+00	9.131164e+01	8.431745e+01
1.746035e+00	1.584202e+00	4.488840e+02	6.047181e+02
1.723470e+00	1.598185e+00	4.933565e+02	3.156863e+02
1.709285e+00	1.577543e+00	5.107528e+02	6.083236e+02
1.742459e+00	1.577641e+00	1.589627e+02	3.200697e+02
1.717896e+00	1.623753e+00	8.852748e+02	5.086894e+01
1.652041e+00	1.623509e+00	5.316700e+02	3.928327e+01
1.730576e+00	1.547128e+00	6.143963e+02	4.490295e+02
1.705796e+00	1.552783e+00	2.302913e+03	9.548732e+01
1.708661e+00	1.636906e+00	2.840916e+02	2.398107e+03
1.830865e+00	1.479278e+00	2.660028e+02	1.000766e+03
1.900741e+00	1.384963e+00	1.815935e+02	4.405673e+02
1.791440e+00	1.522030e+00	1.709627e+03	4.308334e+01
1.795613e+00	1.524971e+00	4.320476e+02	6.085935e+01
1.678257e+00	1.611446e+00	5.767941e+02	2.557669e+02
1.759118e+00	1.538073e+00	1.711822e+03	3.860931e+02
1.670429e+00	1.599235e+00	4.063600e+02	3.608324e+02
1.822786e+00	1.481141e+00	4.980600e+02	3.590966e+02
1.737752e+00	1.635120e+00	8.421370e+02	2.243600e+02
1.682088e+00	1.600480e+00	1.399171e+02	9.078172e+02
1.735845e+00	1.547370e+00	1.567782e+02	5.400996e+02
1.738930e+00	1.571169e+00	4.598759e+00	5.645839e+02
1.750457e+00	1.540946e+00	4.168868e+02	2.769057e+02
1.654985e+00	1.634136e+00	6.385068e+02	3.409167e+02
1.723559e+00	1.540822e+00	4.008738e+02	4.876342e+02
1.849042e+00	1.449814e+00	5.900046e+01	5.401519e+02
1.674453e+00	1.617023e+00	1.229940e+02	1.965282e+02
1.775665e+00	1.543255e+00	9.673521e+02	3.887644e+01
1.768852e+00	1.512852e+00	2.236274e+01	6.643862e+02
1.667809e+00	1.624227e+00	6.129849e+02	4.441415e+02
1.756342e+00	1.579541e+00	5.235259e+00	2.903016e+02
1.902511e+00	1.419537e+00	4.255848e+02	1.490030e+03
1.682163e+00	1.591167e+00	8.155690e+02	6.081064e+01
1.860767e+00	1.491285e+00	1.210158e+02	7.139685e+01
1.707433e+00	1.602469e+00	3.200937e+02	1.939225e+02
1.695035e+00	1.655703e+00	6.010483e+02	6.112725e+02
1.710079e+00	1.588926e+00	2.922739e+02	3.914412e+02
1.739194e+00	1.607115e+00	3.351023e+02	6.172865e+01
1.838526e+00	1.532554e+00	1.355203e+03	1.423096e+03
1.710775e+00	1.561914e+00	7.085623e+00	4.558674e+02
1.742569e+00	1.571927e+00	5.167989e+02	2.787028e+02
1.783354e+00	1.536617e+00	5.448607e+00	6.854504e+02
1.739453e+00	1.601280e+00	8.260555e+02	3.267154e+02
1.722956e+00	1.613632e+00	4.522005e+00	5.157786e+01
1.920153e+00	1.479423e+00	5.941948e+01	7.304021e+02
1.709564e+00	1.599448e+00	3.739248e+02	1.942657e+03
1.792515e+00	1.505320e+00	5.199246e+02	4.991688e+02
1.723251e+00	1.531236e+00	3.222516e+02	1.806507e+02
2.074562e+00	1.326036e+00	4.794022e+01	5.585822e+02
1.773795e+00	1.502962e+00	7.565017e+01	1.170295e+02
1.666985e+00	1.650450e+00	4.696058e+02	5.355562e+01
1.672033e+00	1.639488e+00	2.921566e+02	4.087848e+02
1.850905e+00	1.444317e+00	3.953886e+02	1.660300e+02
1.645764e+00	1.616020e+00	2.185973e+02	4.612462e+02
1.956364e+00	1.412143e+00	1.164581e+02	1.804525e+02
1.685577e+00	1.587678e+00	2.512776e+02	2.667633e+01
1.632403e+00	1.622158e+00	5.222154e+02	5.508119e+02
1.766797e+00	1.505039e+00	2.641479e+02	2.593005e+02
1.831289e+00	1.506043e+00	4.672850e+02	1.304833e+02
1.794198e+00	1.537118e+00	2.863893e+02	9.489432e+02
1.767863e+00	1.548048e+00	4.920353e+02	9.737557e+01
1.710895e+00	1.617650e+00	7.055804e+02	2.450860e+02
1.687746e+00	1.598283e+00	1.764241e+02	3.888597e+02
1.790155e+00	1.553707e+00	3.438013e+02	7.117279e+02
1.725884e+00	1.595051e+00	1.015971e+03	1.753985e+03
1.740721e+00	1.610613e+00	3.366603e+01	1.040737e+03
1.791057e+00	1.523035e+00	2.575831e+02	2.177122e+02
1.727009e+00	1.565932e+00	4.444478e+02	4.413394e+02
1.955969e+00	1.428097e+00	9.096121e+01	5.972619e+02
1.766818e+00	1.515064e+00	1.190895e+03	1.602887e+03
1.790299e+00	1.518208e+00	3.515746e+01	9.822512e+02
1.928262e+00	1.440394e+00	2.126971e+02	1.068108e+03
1.667290e+00	1.617683e+00	8.698527e+02	1.572462e+03
1.669438e+00	1.618797e+00	2.010541e+03	4.227448e+02
1.680483e+00	1.612988e+00	2.247419e+02	7.550105e+02
2.008757e+00	1.387143e+00	2.467357e+01	1.381501e+03
1.700137e+00	1.585778e+00	5.258715e+02	3.767044e+02
1.685304e+00	1.597730e+00	1.432966e+03	9.669803e+02
1.827623e+00	1.492491e+00	6.974730e+02	1.871122e+03
1.978566e+00	1.388767e+00	1.292435e+02	1.375920e+02
1.819062e+00	1.502903e+00	1.074632e+03	1.384382e+03
1.773107e+00	1.581050e+00	1.630746e+01	6.041250e+02
1.835512e+00	1.527834e+00	8.189712e+01	1.422787e+01
1.782707e+00	1.507137e+00	3.558598e+02	8.401199e+02
1.848019e+00	1.473293e+00	8.304738e+01	6.371927e+01
1.661157e+00	1.631129e+00	1.364050e+02	2.624443e+02
1.837124e+00	1.476714e+00	9.991067e+01	1.530899e+02
1.706699e+00	1.604617e+00	5.721823e+02	2.806487e+01
1.733808e+00	1.563682e+00	6.378322e+01	2.834846e+02
1.869551e+00	1.434727e+00	1.232857e+02	2.572346e+02
1.677098e+00	1.627038e+00	4.400367e+02	2.331501e+03
1.720748e+00	1.533396e+00	2.383456e+03	1.521673e+03
1.821204e+00	1.500023e+00	2.914664e+01	3.173911e+02
1.785680e+00	1.504185e+00	2.457306e+02	4.045161e+02
1.702262e+00	1.637357e+00	1.887438e+02	8.760320e+02
1.827686e+00	1.502634e+00	2.248849e+02	1.765141e+02
1.792813e+00	1.508757e+00	6.625680e+02	2.805825e+03
1.641051e+00	1.619918e+00	2.235038e+03	1.463478e+02
1.870416e+00	1.452888e+00	1.459557e+01	7.352754e+02
1.811548e+00	1.464637e+00	2.714012e+02	9.814398e+01
1.689593e+00	1.588739e+00	6.305496e+01	6.364663e+02
1.651959e+00	1.624011e+00	1.298753e+03	1.579035e+03
1.750212e+00	1.563413e+00	2.135767e+02	2.978742e+02
1.891819e+00	1.498504e+00	4.313360e+02	8.549787e+02
1.757841e+00	1.489227e+00	1.888625e+02	6.936502e+02
1.737871e+00	1.540586e+00	4.764653e+02	2.373030e+03
1.828606e+00	1.497052e+00	8.296555e+01	2.977750e+03
1.674265e+00	1.641504e+00	3.900312e+01	3.744102e+01
1.734496e+00	1.565581e+00	6.482426e+01	1.524218e+02
1.670237e+00	1.642149e+00	1.392230e+02	2.267543e+02
1.774771e+00	1.516016e+00	6.473052e+01	5.269786e+02
1.994138e+00	1.411671e+00	1.357449e+02	1.771509e+03
1.708491e+00	1.566424e+00	1.613479e+02	1.442664e+02
1.766081e+00	1.523339e+00	4.334160e+02	6.384585e+02
1.633395e+00	1.630481e+00	6.770113e+02	1.084148e+01
1.673204e+00	1.600711e+00	7.656786e+02	6.947360e+01
1.687587e+00	1.636154e+00	2.781312e+02	7.200873e+01
1.687706e+00	1.649887e+00	4.847518e+02	2.228214e+02
1.682501e+00	1.654076e+00	3.882149e+02	3.061287e+01
1.811951e+00	1.524339e+00	1.601953e+02	4.450967e+02
1.802574e+00	1.540607e+00	6.481961e+02	6.017187e+01
1.710595e+00	1.575657e+00	1.070349e+02	2.134401e+01
1.649101e+00	1.629195e+00	1.022338e+03	3.239538e+03
1.703499e+00	1.575066e+00	6.078788e+02	3.194939e+02
1.664380e+00	1.657561e+00	1.601761e+03	8.220313e+02
1.696597e+00	1.595922e+00	1.031227e+02	5.934653e+02
1.701441e+00	1.644817e+00	1.314185e+03	9.454173e+02
1.759632e+00	1.488189e+00	1.135936e+03	1.138272e+03
1.817770e+00	1.517614e+00	1.962796e+02	6.184444e+02
1.794411e+00	1.492040e+00	5.329185e+01	3.682150e+02
1.684954e+00	1.585760e+00	1.026059e+03	2.032668e+00
1.729315e+00	1.655278e+00	3.823794e+02	2.257137e+03
1.854603e+00	1.497592e+00	2.121315e+02	2.108545e+02
1.693111e+00	1.584739e+00	2.375369e+02	9.501040e+02
1.878308e+00	1.497571e+00	1.290894e+03	1.430934e+03
1.734035e+00	1.593242e+00	6.179979e+02	7.634407e+01
1.681555e+00	1.645736e+00	1.305484e+02	7.704893e+02
1.806405e+00	1.510871e+00	2.110762e+01	1.460108e+03
1.741589e+00	1.564448e+00	1.220400e+03	1.939030e+03
1.976142e+00	1.354645e+00	7.600759e+02	2.031134e+03
1.718905e+00	1.567673e+00	4.532489e+01	4.831053e+02
1.707342e+00	1.580405e+00	7.480085e+02	2.476408e+02
1.723374e+00	1.528895e+00	1.519436e+03	1.982589e+03
1.764430e+00	1.530728e+00	1.011048e+03	9.817542e+02
1.802236e+00	1.481128e+00	2.835173e+02	5.943040e+02
1.659975e+00	1.622089e+00	3.251073e+01	4.717270e+02
1.909567e+00	1.407770e+00	3.299506e+02	3.778698e+02
1.740544e+00	1.525165e+00	8.348944e+02	1.932015e+03
1.888152e+00	1.463292e+00	1.374935e+01	1.693221e+02
1.679445e+00	1.618634e+00	4.887775e+02	4.260347e+02
1.837706e+00	1.470944e+00	6.261872e+01	1.309545e+03
2.041977e+00	1.319773e+00	3.181011e+01	2.185969e+02
1.773233e+00	1.497727e+00	9.371827e+02	2.930126e+03
1.776872e+00	1.535755e+00	1.321707e+02	4.040872e+02
1.825006e+00	1.473246e+00	9.353722e+01	7.297785e+02
1.710960e+00	1.663586e+00	2.399912e+02	9.927359e+02
1.856404e+00	1.506352e+00	5.765820e+02	1.745537e+03
1.686114e+00	1.650578e+00	3.944141e+01	5.353264e+02
1.760024e+00	1.533054e+00	1.236446e+03	1.538480e+03
1.743819e+00	1.624874e+00	1.711171e+02	9.693809e+02
1.695035e+00	1.654446e+00	2.259400e+02	8.644246e+02
1.707446e+00	1.591322e+00	8.709172e+01	2.894372e+03
1.744367e+00	1.557727e+00	4.041026e+01	9.305743e+02
1.662003e+00	1.589334e+00	3.671093e+02	3.278542e+02
1.697758e+00	1.615679e+00	8.431708e+02	6.070214e+02
1.791921e+00	1.509116e+00	1.048223e+03	6.110335e+02
1.822409e+00	1.513317e+00	1.777733e+02	2.015522e+03
1.670850e+00	1.574557e+00	1.301805e+02	3.971735e+02
1.642527e+00	1.626114e+00	1.163749e+02	9.330160e+01
1.719883e+00	1.611445e+00	8.571646e+02	2.043961e+03
1.790007e+00	1.539192e+00	4.292097e+02	2.610139e+02
1.819072e+00	1.517414e+00	4.497078e+02	7.765493e+02
1.753854e+00	1.583989e+00	1.464850e+02	1.705863e+03
1.766269e+00	1.513297e+00	1.923493e+02	1.664936e+03
1.828460e+00	1.504385e+00	5.429824e+01	4.983070e+02
1.793040e+00	1.495073e+00	7.338778e+01	3.419699e+01
1.664727e+00	1.629299e+00	1.336956e+03	9.202673e+01
1.808509e+00	1.533592e+00	2.733687e+02	1.272692e+03
1.708558e+00	1.609236e+00	1.668644e+02	4.263848e+02
1.716723e+00	1.561102e+00	4.900483e+02	3.361031e+02
1.738436e+00	1.537760e+00	1.930933e+02	6.941241e+02
1.862288e+00	1.480537e+00	4.987644e+01	3.184747e+02
1.789300e+00	1.534486e+00	2.354608e+02	2.556516e+02
1.880557e+00	1.445166e+00	4.838255e+01	1.111169e+03
1.714434e+00	1.614062e+00	1.682320e+02	5.076428e+02
1.811042e+00	1.513068e+00	7.381985e+02	6.598119e+02
1.914890e+00	1.438374e+00	2.011185e+02	3.893433e+03
1.776958e+00	1.539055e+00	1.662311e+02	4.845092e+02
1.736405e+00	1.520798e+00	1.445611e+02	3.222460e+02
1.802973e+00	1.549547e+00	4.632004e+02	2.349783e+03
1.700943e+00	1.645684e+00	7.995899e+02	4.043672e+01
1.700297e+00	1.583828e+00	5.146541e+02	1.378851e+02
1.726946e+00	1.576753e+00	2.304202e+03	7.881626e+02
1.694920e+00	1.629850e+00	5.608702e+02	2.224114e+02
1.767302e+00	1.582121e+00	6.668530e+01	1.962480e+02
1.663619e+00	1.618688e+00	2.683524e+01	4.412437e+02
1.737110e+00	1.557644e+00	2.393597e+02	1.109775e+02
1.677621e+00	1.646639e+00	6.033515e+01	1.355018e+02
1.722275e+00	1.586578e+00	7.471453e+02	1.860980e+03
1.669554e+00	1.661840e+00	1.147470e+02	4.589809e+02
1.794931e+00	1.489328e+00	1.075282e+02	6.248011e+02
1.682799e+00	1.566468e+00	3.364543e+02	9.015080e+01
1.900856e+00	1.477653e+00	4.749381e+02	2.128743e+03
1.856023e+00	1.468362e+00	1.099875e+02	3.366566e+02
1.867328e+00	1.447126e+00	9.328276e+01	3.899320e+03
1.773530e+00	1.506878e+00	2.245780e+02	1.400543e+03
1.711741e+00	1.590803e+00	2.637266e+02	6.886839e+02
1.885240e+00	1.439898e+00	3.855523e+01	6.606710e+02
1.720393e+00	1.549389e+00	5.171655e+02	3.017440e+02
1.781101e+00	1.589998e+00	2.722414e+02	6.040819e+02
1.835975e+00	1.429315e+00	1.588762e+02	5.985690e+02
1.834159e+00	1.486995e+00	1.271118e+03	2.185457e+02
1.716187e+00	1.579698e+00	3.103781e+02	1.181123e+03
1.750089e+00	1.561054e+00	5.204307e+02	6.681983e+02
1.882492e+00	1.492565e+00	4.776321e+01	4.285655e+02
1.720851e+00	1.615463e+00	8.129798e+01	2.449729e+02
1.791052e+00	1.512064e+00	3.314947e+02	1.465985e+02
1.760877e+00	1.593713e+00	6.216614e+02	5.384872e+02
1.779037e+00	1.575152e+00	7.299345e+02	5.427752e+02
1.662963e+00	1.628803e+00	1.244202e+02	6.829195e+02
1.850058e+00	1.488067e+00	5.476645e+02	2.997931e+01
1.735615e+00	1.527133e+00	7.355824e+02	3.131076e+02
1.937723e+00	1.428757e+00	2.426315e+00	1.117577e+03
1.898911e+00	1.462398e+00	2.016877e+02	4.376076e+02
1.667024e+00	1.640537e+00	8.484919e+02	1.537412e+02
1.722805e+00	1.574883e+00	6.637179e+02	6.243580e+01
1.697639e+00	1.630023e+00	6.086560e+01	2.789200e+02
1.666674e+00	1.639669e+00	1.620597e+02	2.399014e+02
1.684176e+00	1.619216e+00	4.467594e+02	5.760626e+01
1.866775e+00	1.506095e+00	2.823495e+00	1.027510e+01
1.730176e+00	1.579046e+00	5.609787e+02	8.272619e+02
1.751038e+00	1.535621e+00	2.495484e+02	5.076658e+03
1.666958e+00	1.622978e+00	4.943793e+02	1.690032e+02
1.837160e+00	1.464704e+00	1.690178e+01	1.352420e+03
1.768725e+00	1.549951e+00	2.028135e+02	4.022829e+02
1.666331e+00	1.652346e+00	1.212314e+02	1.148465e+02
1.669421e+00	1.622655e+00	1.031188e+03	2.500040e+02
